Removed Pin From Net: NetName=NetQ3_1 Pin=R20-1
Removed Pin From Net: NetName=NetQ7_3 Pin=R21-2
Removed Pin From Net: NetName=NetQ5_1 Pin=R22-1
Removed Pin From Net: NetName=NetQ3_1 Pin=R23-2
Removed Pin From Net: NetName=NetQ6_1 Pin=R24-2
Removed Pin From Net: NetName=NetQ5_1 Pin=R25-2
Removed Pin From Net: NetName=NetQ7_1 Pin=R25-2
Removed Pin From Net: NetName=NetQ5_3 Pin=R26-1
Change Footprint: Footprint Not Found FP-SS8050-G-MFG
Change Component Comment : Designator=Q6 Old Comment=MMSS8550-H-TP New Comment=SS8050-G
Change Component Designator: OldDesignator=C21 NewDesignator=C1
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R45 100K*
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R46 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R47 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R48 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R49 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R50 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R51 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R52 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R53 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R54 100K*
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R55 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R56 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R57 22K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R58 22K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R59 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP1 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP2 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP3 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP4 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP5 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP6 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP7 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP8 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP9
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP10 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP11 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP12
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP13 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP14 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP15 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP16 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP17 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP18 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP19 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP20 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP21 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP22 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP23 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP24 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP25 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP26 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP27 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component TP28 Test_Point_PCB
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U1 LP2951-5.0
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U2 B0505S-1W
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U3 MC34063
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U4 MAX485
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U5 ADUM1401BRWZ
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U6 STM32G030F6P6
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U7 AMS1117-3.3
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U8
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component U9
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component VD1 DIODE
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X1 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X2 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X3 CONN-2-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X4 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X5 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X6 CONN-2-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X7 CONN-2-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X8 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component X9 CONN-4-PIN
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component ZD1 P6SMB16CA
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component ZD2 P6SMB16CA
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component ZD3 P6SMB16CA
